Id,label
752288800,4
209421187,2
172741500,2
199848111,1
136818131,1
631210700,3
645820600,2
157793917,1
856804500,2
157698091,1
656858200,3
344766100,2
165114863,3
286929100,3
211597810,4
179597797,4
200720811,1
155349710,1
165102587,2
258085400,2
156621796,1
158118114,2
199853187,1
876484000,3
284094000,2
784745900,2
143140691,2
180575200,2
285239806,2
360572100,4
179567679,1
846666100,2
156550306,3
186677267,1
154760057,2
157698327,2
413721400,2
737033500,4
158158231,1
309764500,2
145069243,2
784334400,4
803972199,2
278588477,1
165114787,1
429558500,2
179526542,2
158105596,3
423736300,2
211584035,1
154765266,2
202472578,2
156587883,1
566086900,1
595800400,1
144666536,2
876812400,1
762875900,2
153573853,2
414736800,3
158287678,1
923414200,4
157603136,3
269738900,2
179230635,1
179431788,1
258801105,1
154769283,2
760120800,2
612561900,3
136824331,2
158128166,3
780609000,2
238217337,2
319872900,2
143156892,1
145068499,1
199616190,2
179568404,4
238152466,1
158108993,4
526387600,2
211607367,4
143139696,1
157785088,1
137532277,2
760319800,4
780216100,4
295404728,4
154756036,1
258971655,1
199853496,3
621329900,3
883159400,4
775434700,1
327076800,1
874759400,1
211604276,1
275405200,2
157778446,1
202483775,1
219742793,1
156547951,2
157604018,3
154813726,3
244214554,2
285239732,2
177847040,1
614824300,3
202481318,1
324565900,2
211608871,2
199875454,2
485443600,4
145066074,1
211597406,1
318287200,2
153571813,3
515062999,2
199877293,2
879430799,3
187034300,2
336254400,2
193890200,2
331446533,2
582975400,2
707004400,2
710366600,3
238133513,1
553171800,2
158128731,2
258806803,1
209423379,1
598928400,3
182517900,2
223454368,2
875649100,2
199852830,1
156552790,1
716126100,2
157625356,4
786492900,2
201001940,2
812234300,2
156401767,2
199841726,4
157695559,2
158360567,1
163360600,2
145061870,2
132246524,4
155342526,1
252404250,3
145066787,2
156612002,2
165115035,1
143706839,2
156612316,1
616158600,3
575512100,4
428162100,3
157954763,1
254534900,2
157627718,4
211597827,4
165111290,3
379049100,2
158121741,4
205538656,1
195005500,2
211597218,2
294136709,2
200190235,1
766881100,4
286111700,2
156629205,2
235802100,2
201005546,1
179230221,4
158139218,2
774010900,1
165104057,1
802110700,2
309347300,2
768862600,2
227653550,2
196060737,4
143123697,1
145326249,2
425256600,4
911204900,3
157734406,4
158092284,3
733812200,3
287525300,2
877347800,4
157738495,3
211602718,4
211596461,1
422945399,2
174312500,2
158158527,3
733199100,2
819400600,1
155499548,1
157778630,2
158286829,1
166610400,1
158043279,1
468987800,3
157627567,1
209429615,2
661205800,1
628522500,3
145139336,2
730778800,4
204113000,2
211595446,2
179575765,1
455485999,3
162923000,3
145069656,4
156589176,2
199846347,1
303296048,2
234456800,3
145375406,1
683759000,3
202481742,2
211604399,1
145326379,1
199868473,1
317667319,4
158276792,1
145060196,2
285008778,2
211596948,2
195319509,1
342558900,2
192111600,2
199854682,1
756378000,2
199854621,1
179571532,1
155350448,2
202481804,2
194876232,4
280700700,4
895518399,1
778956300,2
157945441,1
485132900,3
179428632,1
900903800,4
199852865,2
405725900,3
145139587,2
231314999,2
607467200,3
143136082,3
791935200,2
156393000,2
894612000,2
860000400,3
157953616,1
188694800,4
163058547,4
499290400,3
754143100,4
154764153,1
248736800,2
809199800,1
143707006,1
195746554,3
154764155,1
154766672,2
165119133,1
565725100,2
357462000,3
220888078,2
158275373,1
835201900,2
882448700,2
211582432,3
771883800,2
224466000,2
211594943,2
258377085,1
156537599,1
278909960,1
229639699,2
724750600,4
289925500,4
297969200,4
752002100,4
199876275,1
137533193,2
205538603,4
154815412,4
157605366,1
158161213,2
145061578,2
176797200,2
143157037,1
211584072,1
154764803,1
300032800,4
552616000,2
136824695,4
415334999,4
272143000,2
285239822,1
900824700,2
329559700,2
285005549,2
224555100,4
157695179,2
314261300,2
155349039,4
688705500,4
812941000,2
157951016,2
889707600,4
294136707,4
199854771,1
238217340,3
761915600,2
223454374,1
285239804,1
209417850,1
676184600,3
211579279,4
154771065,1
245593300,4
136824739,2
153533659,4
199855668,2
145060771,1
179400870,1
157697077,2
331446879,1
156393416,1
894527300,4
272510300,1
430208899,3
156392810,1
749524100,1
172328538,1
347118800,2
307385600,2
157627509,1
227110399,3
158157090,3
365283800,2
202480911,1
360459600,2
453259000,1
570464400,2
199845222,1
580429200,3
860438500,2
764984800,4
285239773,3
201005840,1
227643492,1
223454059,1
300416800,4
148243398,2
204029399,3
158287659,1
813571999,4
787030000,2
895978000,3
145068053,1
258975721,4
532835000,4
316576073,1
458134700,3
157698195,2
179229733,1
238152601,1
200902499,2
157602467,4
254440600,2
278909947,4
156401938,1
378287700,3
211588373,2
211581910,3
156584052,3
378619200,3
566656300,1
172328095,1
179597091,1
182794100,2
143706014,1
258801421,2
417299099,2
518793800,3
296155700,2
184817900,2
157939354,1
157792786,1
209423440,2
186570501,4
168486105,4
145070411,4
780054800,2
165111454,1
179527869,2
205538359,2
891510100,1
880760899,3
154749610,1
158138982,1
223782699,2
165103830,2
145383664,1
869528800,4
156589002,4
158042800,2
724288500,2
157951075,2
676830100,2
827042700,2
179228065,3
157696864,3
215471600,1
339619600,2
179568135,1
209429620,3
195747476,2
156629201,1
726858500,2
154764736,2
157626408,2
179604730,2
215992100,2
295781300,3
616881700,2
307749300,2
165105680,1
468633200,4
751487800,2
211596716,1
158138930,3
504301300,1
199768800,2
154748888,2
199616196,4
580801600,3
211609188,1
163058461,2
175877731,4
202179500,2
793107900,2
643063100,4
158105602,2
590061400,2
262138900,4
813961700,1
154815180,1
558463300,3
290995500,1
157695706,1
158359353,1
238152500,2
199852265,2
145139441,3
860620200,3
157625785,1
470750500,2
295619707,1
471847500,2
179572460,1
156609481,1
752553900,2
420364100,1
289246418,4
199854885,1
155349901,2
333268900,2
165112644,1
145070029,1
147692040,4
234978700,1
248202149,1
278908150,1
202482588,4
915424000,2
179428550,1
288926200,2
157792791,1
316644681,4
143706054,2
155349884,1
225467358,2
851085800,4
145357611,2
158092991,4
157695174,1
182041136,1
179597509,1
154757282,1
327248700,2
199855168,1
596527400,1
206854900,2
165108122,4
420728900,2
258376348,2
497154400,2
772952300,1
345237100,2
584037300,3
145069774,1
172329796,1
256841200,4
331446631,3
294136039,1
170158165,1
156588635,1
157617403,3
760405100,4
442892400,3
685842900,4
360248800,2
157938681,1
156713839,1
156114960,1
790951800,4
295047900,2
211588150,1
148250395,3
198007700,2
146731700,2
907777400,3
209617864,2
258965320,1
172327557,1
273126400,2
199851450,4
156547813,1
172936200,2
835361400,4
157777522,4
869029600,2
849043400,2
601848200,2
165119639,2
157627161,3
683019000,2
209617833,3
358506300,2
155499363,2
147885890,1
179527233,4
201089400,2
316644837,1
158141632,2
636427800,2
143706237,4
607270700,3
156589407,1
626811600,3
199851982,1
777250100,2
145371175,4
835798300,2
257182200,2
158138338,1
143116399,1
190756100,2
157704169,1
227643439,1
258973360,1
211593556,1
887346800,2
158093286,1
692875800,4
211596678,1
476787500,2
145064144,4
158105526,1
207779200,2
158146071,2
872287100,4
305805600,2
258813633,1
211596631,1
317937000,2
244440500,2
258800369,3
199616064,4
179597203,1
591616700,3
156115630,1
321131200,3
165107024,1
316644431,2
258813424,2
204691659,4
147695911,3
156553213,1
272647100,2
156395742,4
299748500,2
330511200,2
136824853,2
661524900,4
202478113,4
158153906,1
165119120,1
158157823,4
157775002,4
871957200,2
165116537,2
217698100,1
892636400,2
209614898,3
169726200,1
261652500,2
359659800,2
156551494,2
412188200,3
830420400,4
175559400,4
294136432,1
158826377,2
794519900,2
143155339,2
843322600,2
157794179,1
165112257,4
157950271,3
275494900,2
157951141,1
248630300,3
154763774,1
323102000,2
702599000,3
157694922,1
774183500,1
364248000,3
157954772,1
179527485,1
145357983,1
179571238,4
165113007,1
255880800,2
674890900,4
789467500,4
211603694,4
334337900,2
895368500,4
179227467,2
175475334,4
400491100,2
156589222,2
156113871,4
776010700,3
539854500,3
555241100,3
563620900,3
227643594,4
202481749,1
145373401,3
156116142,1
157789650,1
435934699,3
157954363,1
304266000,2
158826204,2
157952632,1
911844100,1
213153399,2
278820500,1
200331168,1
157949677,4
158040610,1
133934202,1
186567507,2
238152518,3
388729500,3
557967000,4
534765400,4
160506200,1
158142331,2
216079400,2
710488700,2
179605466,1
155348460,3
459579700,4
285239681,2
440353800,2
824463500,3
179437346,1
158133927,3
209614920,4
145364928,4
162837705,1
861787000,2
199852548,2
158105078,2
202483216,1
158145810,1
341590800,2
211597114,1
179527513,4
212280900,2
172329253,1
145069545,1
427363800,3
824382000,3
295927207,3
179603686,1
145068318,3
179595343,1
186680220,2
278585889,4
476906700,4
165110316,1
156552767,2
649842900,2
888528100,1
156587906,4
448258500,3
156589605,1
326818400,2
557125200,3
653378900,3
274030700,3
158103626,1
298439000,2
134954462,3
550959100,3
169461500,3
155491650,1
153565561,2
201178899,2
158098731,2
917532699,4
156399175,1
728585900,3
703019600,3
147691064,3
467083699,3
626310000,3
291883100,2
197631300,4
154748794,1
147689998,2
453162600,3
156584306,1
432983700,3
186678798,4
260156000,2
663072200,3
202478383,1
199850975,2
157627562,1
171699200,2
443732599,3
681807300,2
217786291,4
199616180,1
209388400,2
206129200,2
158139411,1
329371400,2
219743532,1
479778800,4
157793468,1
282490400,2
562505500,3
245219500,4
215890300,2
620758200,2
506451900,2
337269400,2
392735400,2
848244399,4
392392500,3
157791679,1
220036236,1
154807842,4
147884063,3
199616059,1
155349025,1
158754400,4
300816600,2
172329470,1
179605578,2
156538376,1
179568291,3
478842799,4
366778300,3
149459702,4
143707058,4
145378552,1
156551485,2
157775626,2
332683900,3
466709900,3
403585300,3
591267600,3
696757000,3
179597512,1
156589982,1
165100125,1
211608350,1
202469164,1
158141045,2
815595899,1
158137308,2
165119698,1
316586974,1
331446421,2
731670400,3
145324560,2
893346500,1
258974557,2
676259100,2
255179400,2
751735200,4
157937898,2
165101024,1
179230306,1
158145896,3
157954840,2
157605095,4
707739700,4
800277099,1
158143876,1
157627864,2
908581900,4
145068955,1
165112875,2
350194600,3
158158270,1
916639200,4
165112601,4
769861700,1
155499458,1
901358900,3
903228300,2
673205100,4
158145301,3
741556900,4
851984200,2
153645000,2
294143167,2
583914600,1
202482509,2
158101997,3
158110918,1
276092500,2
165115081,2
225026000,2
154754300,4
899791200,2
331446849,1
133936398,1
684300600,3
285007504,4
133938170,1
165103424,4
153553005,3
227643094,1
147361500,1
570736300,3
209614931,2
578921500,3
156536523,2
199844117,2
856630799,2
884291500,2
714117500,3
137533236,1
268584400,2
153556600,1
227643479,4
356435100,3
189794100,2
158152980,2
201005731,1
156552244,2
205538271,4
343279100,2
158139697,1
211588209,2
158133603,1
861024200,2
157942217,1
179230906,1
165119740,2
436756600,2
529547100,3
363058700,2
539008500,4
157791655,2
156628460,1
145379345,4
184515200,2
158143213,1
157604744,2
211605010,3
250780000,2
258974933,1
229070800,2
628183200,3
145328091,1
339794000,1
861706399,4
173643300,4
157790114,4
695806400,4
158152760,2
846327600,2
340967000,3
375450300,2
205538242,2
157775337,1
532965300,4
145086959,1
155348736,2
199854086,2
898293900,3
179427309,2
211579326,1
194757202,1
145372399,4
493664500,4
160927854,4
331449222,1
872944200,4
220989200,3
285007300,1
542130700,2
156392671,1
152812200,4
199852755,3
160922201,4
820407299,2
732392400,3
881546000,2
610583700,1
773533700,4
158116745,2
579517700,4
199854813,1
179594050,3
158039614,1
157625889,1
173425589,3
201004770,1
285008704,4
285008134,1
909251700,4
810035399,4
147949300,4
751406000,2
471483400,4
535905499,2
157793143,2
295404190,2
158139006,1
609840800,3
242024701,1
145330330,1
661074600,3
737250300,4
143152393,4
199848724,2
805878399,3
145379498,2
145136206,1
263265500,4
394792500,3
677159300,4
179594486,1
179571825,4
156552909,2
211588324,2
285469981,2
245437003,1
211602203,4
147901702,4
157703122,4
179225861,2
242385699,1
151889681,3
536038400,4
872517200,3
147910023,3
155499085,4
145066453,2
417732600,3
287047000,4
416883499,4
238152590,3
172329521,1
199845146,2
331446364,3
199854048,2
205538308,2
158359348,2
245437001,4
553681700,2
574637700,4
854379400,2
157786864,1
214448000,2
145363324,2
211597793,1
179230318,4
211581422,4
285516554,3
319009800,3
192005200,2
182040947,1
767316900,4
202472690,1
194757320,2
181634400,2
839804500,2
165105097,1
145067824,1
211585840,2
314098400,2
865112000,2
287650400,4
484604000,1
179527154,4
156114443,1
179229249,2
690548800,4
156393671,2
179570771,2
460810099,3
179605337,4
158103755,3
431401200,3
245450841,4
212955900,2
382039300,1
136824647,2
443975400,3
877592600,4
740428200,2
202473314,1
158106140,2
137264270,1
614902900,3
294072167,1
576095300,3
201996800,2
618861400,4
543269900,2
199844048,1
163181000,2
211585803,1
200720827,1
165119060,1
707213000,3
639095700,3
158545000,2
451227500,4
373728900,4
770310500,2
155972100,1
258517699,2
155345253,2
743922800,2
168485945,2
333436100,2
154808054,1
147881291,2
179575602,2
285008054,2
177561000,2
145070480,1
158140951,1
504502600,1
157783328,2
155348695,1
163693424,1
700309000,3
317858056,2
582199200,3
156550176,1
844791100,4
211603313,2
143162706,1
211606208,3
145371538,2
145086926,2
199854986,4
210095400,2
167064800,2
156103427,2
560203700,3
545949900,3
165107605,1
255091300,4
217386700,2
579917700,3
157601423,1
644044600,3
145070711,3
306704300,2
728735900,2
796251700,2
156628521,1
756551900,1
163058346,4
157697535,2
157788334,4
154767079,1
200189201,2
211581042,2
225467614,2
193814500,2
217779500,2
197849100,2
147172783,3
157739088,2
364061900,2
163058454,1
156587840,1
179575754,1
158106833,3
802887900,3
157781259,3
595587300,4
689683100,3
264570100,2
438525400,2
285008820,2
652726900,2
636012200,2
179604798,2
157603348,2
691086400,2
211597733,4
921112600,2
303295922,2
211596226,2
684870800,3
145067194,2
202480628,2
202073963,4
158098107,4
376265400,3
309433800,2
500147099,4
667330200,2
158284801,1
285239734,1
199878018,1
157738901,3
179528445,4
143140377,3
165114901,2
143153433,1
156114376,1
158275704,1
457176300,2
456376900,4
154767537,1
280528600,4
157793342,3
238152621,1
491957400,3
906431600,2
157953990,2
574061500,3
331446889,2
772133200,2
763888300,2
162585963,2
787829500,3
149433459,4
157956543,1
155499104,2
892301400,2
330617000,2
154814655,2
136824291,1
165279300,2
462527400,1
718109100,3
266293600,2
159745800,1
165111208,1
199616047,1
156110642,1
285239574,4
190581400,2
143144030,2
317670424,3
696435600,3
179230761,1
199373900,2
157622912,4
155882677,1
158143714,3
164604200,3
156587751,1
165105405,4
199876605,1
653526200,3
197520014,2
645736200,2
199852356,3
179575723,1
154770941,1
837656100,2
853740400,1
211598041,2
295374200,1
158147243,1
186945400,2
220998440,2
463556300,1
157955226,2
535757999,3
199847704,2
700517300,3
364962600,4
165114871,2
569061300,1
199846604,4
328298800,2
218099351,1
157942199,1
797306700,4
172327941,2
170157987,3
652522100,2
156611362,4
161475900,2
158145797,1
836232300,1
158117851,2
158157169,1
308867500,4
165115254,1
165118605,2
202471867,4
780971500,2
820121900,2
199854133,2
145326000,1
147697165,3
195319495,2
156535253,2
168485789,1
211594947,1
873369800,3
145060182,1
211583525,3
173284800,2
156547957,2
158144878,1
258803111,1
342068700,3
576273700,4
156399430,1
850609900,4
389082500,1
331446817,2
157789286,1
157784161,2
229254400,2
168375300,2
199616228,1
177847012,1
156710098,1
780803400,4
136824749,1
179527520,1
827303300,1
554005500,3
733635800,4
169726217,1
227643139,2
161766100,2
165118607,2
514115100,2
156113361,1
331599595,1
145383209,2
342285500,2
145379379,1
136825265,1
350108400,2
155349932,2
387937500,4
158276672,4
819257300,4
158099072,4
402810500,2
790025000,4
204376100,2
890266600,4
134954453,3
157734180,2
466230500,2
265397100,2
285007670,4
842154400,3
220879705,1
218099292,2
158157603,1
762796900,2
606534900,3
563219500,3
145061069,1
172082600,2
560027300,2
158131639,1
157601555,3
919162900,4
179597841,2
199846458,4
826299800,2
337646270,2
211596742,2
621122600,3
751813700,2
267282000,2
157948065,2
903460400,2
831679900,2
903680800,1
158363594,2
594339900,1
202476013,4
145067664,1
528032700,2
531358900,3
345429700,2
855035200,2
156552109,2
435293599,4
195389000,2
154764594,2
173360200,2
526221200,2
418300000,3
157949892,1
232399900,2
331447023,1
157792201,1
701779000,2
857856300,3
839644599,4
876894899,4
156553006,2
519755200,3
132246347,2
346254100,4
891801300,1
285006394,2
137349517,3
172327804,1
157948262,2
155494627,1
641637000,3
165101498,1
327781100,2
587517300,3
311623300,2
258974671,1
158273985,2
199877215,2
823431500,3
158273801,1
158112551,2
172662800,2
158134987,1
145376903,1
158159080,4
158119052,2
513023299,4
913817500,2
157787468,2
498501399,2
334545900,2
157696524,1
199844251,4
179428309,3
842715699,2
206353099,2
148233880,4
150760600,4
812045099,4
798197800,2
158287890,1
409248100,2
258380997,4
742621600,4
818066400,4
202482926,1
780132300,4
148236994,4
791318100,2
455408500,2
177846864,2
305718700,4
186570043,1
457371800,3
655027500,3
156401592,1
262479100,2
136824372,3
179437507,1
838217399,4
258967466,4
211591214,1
733993800,2
880878800,4
885863100,2
145069685,1
631736700,2
155495676,4
882367900,4
209423597,1
145328287,2
156103197,1
143137204,1
158826136,2
158043580,3
311364400,2
199873656,4
847904800,4
883640900,2
195319523,2
362632500,2
211603019,2
255555700,2
855372200,2
243502699,3
258975397,1
604417600,1
156548155,2
143706858,2
675827000,3
257351800,2
168189000,1
575170900,3
689489300,2
170245600,2
258381414,1
204771600,2
179595790,1
170157456,2
179431365,2
179432360,2
154756749,1
145069782,1
179527515,2
227643183,1
285008823,4
255713400,2
143706276,1
483306700,4
145376740,1
539361900,4
761554100,3
906626999,2
254217100,2
156392919,1
159911985,2
374252400,2
852435300,2
609291400,2
158287863,1
143146858,2
165113297,3
157792607,4
158156885,2
158826443,2
829892600,3
855797900,4
156612394,1
211583710,3
154748538,1
158145432,2
840242300,3
133938305,3
148250409,1
361688700,3
157791246,3
370500500,1
335148800,4
155490292,1
145067727,1
179528060,2
158110797,1
212696900,2
185811700,2
145328488,1
807424500,4
763978000,2
159877734,2
202481176,1
199616038,2
845759999,4
154748664,1
904230699,4
209423422,4
591724800,3
250128157,4
158140654,4
892218800,2
158328500,2
154807594,4
646905300,1
196093200,2
215360800,2
428375900,1
546955200,3
151413100,2
199855497,1
879263600,4
156393141,2
838481700,4
172328492,4
316586930,1
769552300,2
145070647,1
228808899,1
199877259,2
902376800,4
418394400,3
382823100,3
143144193,1
157775744,1
285515088,1
211608766,1
258975440,2
848326300,4
147900712,2
234840800,3
504067300,3
194876228,4
165119686,4
147902638,2
200330986,1
757911500,1
137533208,2
145066162,3
199846526,4
252927899,2
528136799,3
199876525,1
249909800,2
209423619,1
145066480,4
201005647,4
776429700,4
716620000,1
165102389,1
647627500,2
795840100,2
564690700,1
145381526,4
267458100,4
266678900,2
200189443,3
529209500,2
242385652,1
676487200,4
685300000,1
133938525,1
211597856,1
199855264,1
903145900,2
258975133,2
816114800,2
179570276,1
211608021,1
199962057,4
804429200,2
195319511,4
177846795,1
324645900,2
285005428,1
179528244,3
634498600,1
199877947,1
179596148,1
683844000,1
202479793,1
199844869,3
211596011,1
165112898,1
190857800,2
809860800,2
202474900,1
660098200,4
186569889,1
541681900,3
478523799,4
609643100,2
211589410,1
199848743,3
546332000,2
270838100,1
186676900,2
285008838,4
641402900,3
200726000,1
386693600,3
234275500,4
165110673,1
208233600,4
258815080,1
179225322,2
202483018,1
242394060,1
737921200,4
211596537,1
158825908,3
191908000,2
726325100,2
331446256,1
160927437,1
148237201,1
158283130,1
370820300,4
158276847,1
309263000,2
156588555,2
145136996,1
743337800,2
316636026,4
155350841,2
331449022,1
507254800,2
330331000,1
170160367,1
337662053,1
237185800,4
404327800,1
155912220,3
268311500,4
397304300,3
158042983,4
425970800,3
136824968,2
145069586,1
211596050,1
158147670,1
165119520,1
805671400,4
220771042,4
536180300,2
209614857,2
163057995,1
204691613,1
893227800,3
336051900,2
211585426,4
211585159,1
797099700,2
187319100,1
258815022,4
143129629,2
816831400,3
201005304,1
161202000,4
157618344,2
165111249,3
853901400,4
316636238,1
612713900,3
175962200,2
585106500,3
158287947,1
158107428,2
158142600,3
339464800,2
316568269,2
394925300,2
779356500,2
157955893,4
177848672,1
179594142,4
211581454,3
158142393,3
258969018,1
668415700,3
332413500,2
199854862,1
910969500,2
617032100,3
164487900,4
158276031,1
433160399,3
169726259,2
424624900,4
646021700,3
487215600,1
157940524,1
853232900,2
158826251,1
199867853,1
373082600,2
155344552,2
252483800,2
158147464,4
340315900,2
158826294,1
179597722,1
223233800,2
148237407,3
199851596,3
252647400,3
145139531,4
271708400,2
156612001,1
864414300,4
452265800,2
255120219,1
258811277,1
158287804,4
235245099,4
403145500,3
172329432,2
385763500,4
154596886,2
148641200,2
156401575,1
211604233,2
693673900,2
147906912,1
156629815,4
146085800,1
463351700,3
211595056,1
209614913,3
847387000,2
779618600,2
156399405,1
344672500,2
158150334,1
657611500,4
157955154,2
165109626,1
165119459,1
202482729,2
285515091,1
716713600,2
222246400,2
158102627,1
435664300,2
275319500,2
211597859,1
285239845,1
373618600,4
143705834,1
280967400,2
211604594,2
514537600,3
388638900,2
156548401,2
251197400,4
670122800,2
642681400,3
199852635,1
179567618,4
158283222,4
513378300,4
786662300,4
211585481,1
199852653,4
147898187,1
158276227,1
569303100,3
159908063,1
165116606,1
157601630,3
248201947,1
156399883,1
199876328,2
325793800,4
647431500,4
154813107,1
179231110,1
158125263,4
718566100,2
148237333,4
165115265,1
160927320,2
441195900,3
156115251,1
156110029,3
169725803,1
575351900,4
199616126,2
465662899,3
147697655,1
594469500,4
154762462,1
182041100,2
155350064,1
503895000,1
147697931,2
145069836,1
145082893,2
145070621,1
892718500,2
258975054,2
146199700,4
284382300,3
157790742,1
600587400,1
619171900,4
197746200,2
312573000,2
179593939,1
